CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
202372,27.0,1,3,8.0,3,1,3,5.0,2,4.0,2,3.0,1,5,1,1.0,4,17517.0,1
204309,44.0,0,1,28.0,3,2,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,20936.0,0
200330,43.0,0,1,16.0,2,1,2,4.0,1,3.0,1,2.0,0,3,0,0.0,2,20257.0,0
200560,34.0,1,1,14.0,2,1,2,3.0,1,5.0,1,4.0,0,5,1,0.0,2,20121.0,0
203677,31.0,1,1,23.0,2,2,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,21540.0,0
200816,39.0,0,1,15.0,2,2,3,3.0,1,4.0,3,21.0,0,2,1,0.0,2,21782.0,0
200301,18.0,1,3,16.0,3,1,3,4.0,0,3.0,2,2.0,0,2,1,2.0,1,16200.0,0
204467,41.0,1,1,9.0,3,1,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,21020.0,0
200806,52.0,1,1,13.0,2,2,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0,0
201243,45.0,1,2,10.0,2,1,2,5.0,3,3.0,1,5.0,0,1,1,1.0,3,24756.0,0
200245,31.0,0,1,9.0,3,2,3,3.0,3,3.0,1,1.0,0,4,1,2.0,3,28675.0,0
203258,41.0,1,1,21.0,3,2,3,5.0,2,3.0,2,3.0,0,3,1,2.0,4,38304.0,0
201707,52.0,0,3,8.0,2,2,3,4.0,2,3.0,2,2.0,1,1,1,0.0,4,34068.0,0
201509,33.0,0,3,6.0,2,1,2,1.0,1,5.0,1,3.0,0,3,0,1.0,2,20376.0,0
204256,32.0,1,1,14.0,3,0,3,4.0,3,3.0,3,3.0,1,4,1,2.0,3,25821.0,0
200935,32.0,1,3,14.0,3,2,2,1.0,1,3.0,0,2.0,0,5,0,0.0,2,21209.0,0
201568,58.0,1,3,16.0,3,2,2,3.0,4,3.0,2,1.0,0,3,0,1.0,0,28872.0,0
200901,48.0,1,1,8.0,1,2,3,1.0,0,4.0,2,6.0,0,2,0,2.0,1,17559.0,0
202362,19.0,0,1,16.0,3,1,3,4.0,0,4.0,2,2.0,1,5,0,2.0,1,16859.0,1
202892,41.0,1,1,13.0,2,1,4,4.0,4,3.0,2,2.0,0,5,1,3.0,0,31915.0,0
204168,30.0,1,3,27.0,3,2,3,4.0,1,3.0,1,4.0,0,1,1,1.0,2,25609.0,0
204640,32.0,0,1,7.0,2,1,4,4.0,1,5.0,1,3.0,0,5,1,1.0,2,22826.0,0
202685,33.0,0,3,33.0,3,2,4,4.0,1,3.0,0,2.0,0,4,1,3.0,2,23143.0,0
202291,49.0,1,3,14.0,1,2,2,4.0,4,4.0,1,7.0,0,4,1,1.0,0,28120.0,0
202928,32.0,1,3,13.0,3,2,4,3.0,1,3.0,1,6.0,0,5,1,3.0,2,24138.0,0
200800,28.0,0,1,6.0,3,2,2,4.0,0,4.0,1,2.0,0,4,0,0.0,1,17596.0,1
201705,43.0,1,3,22.0,3,1,3,3.0,4,3.0,1,6.0,1,3,0,0.0,0,31064.0,0
204733,29.0,1,1,9.0,2,2,4,5.0,0,4.0,1,2.0,0,1,0,3.0,1,21879.0,0
200005,32.0,0,1,8.0,2,2,3,3.0,0,3.0,2,1.0,0,5,1,1.0,1,18068.0,0
200066,36.0,0,1,17.0,2,2,3,4.0,1,4.0,3,2.0,0,4,1,1.0,2,21499.0,0
203612,25.0,0,1,9.0,1,1,3,4.0,0,3.0,3,3.0,1,3,1,2.0,1,22438.0,0
200760,53.0,0,3,8.0,3,1,2,4.0,3,4.0,0,3.0,0,2,0,1.0,3,22525.0,0
200559,38.0,1,1,8.0,3,2,3,3.0,0,3.0,0,7.0,1,4,0,0.0,1,18057.0,0
204119,30.0,1,3,34.0,3,1,3,4.0,3,3.0,1,3.0,0,3,0,1.0,3,26317.0,1
202877,47.0,1,3,17.0,3,1,4,5.0,3,3.0,0,4.0,1,2,1,2.0,3,27749.0,0
200113,24.0,1,1,24.0,2,2,2,3.0,0,3.0,0,1.0,0,4,1,0.0,1,17774.0,0
201889,30.0,0,1,9.0,2,2,2,3.0,0,3.0,1,5.0,0,3,1,0.0,1,17097.0,0
204565,48.0,1,3,9.0,3,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23215.0,0
200914,55.0,0,1,14.0,3,2,2,4.0,4,4.0,1,2.0,1,3,1,1.0,0,28577.0,0
203679,47.0,1,3,9.0,2,2,4,4.0,3,3.0,1,6.0,1,3,0,3.0,3,29046.0,0
202103,36.0,1,2,14.0,2,2,3,4.0,0,5.0,1,1.0,0,1,0,1.0,1,17342.0,0
202119,53.0,1,1,29.0,2,1,3,3.0,4,3.0,2,7.0,0,5,1,1.0,0,29275.0,0
203444,53.0,1,1,15.0,2,1,3,4.0,0,5.0,0,2.0,0,1,1,2.0,1,21628.0,0
204277,34.0,1,3,12.0,3,1,3,4.0,0,3.0,3,3.0,1,1,0,2.0,1,21529.0,1
203270,39.0,1,2,7.0,2,2,3,2.0,0,3.0,0,3.0,0,4,1,1.0,1,21522.0,0
201565,54.0,1,1,8.0,1,1,2,3.0,3,3.0,1,1.0,0,4,0,0.0,3,28549.0,0
203469,25.0,1,3,11.0,3,1,3,4.0,1,3.0,0,3.0,1,5,1,1.0,2,22840.0,0
202663,55.0,1,3,10.0,3,1,3,4.0,1,5.0,0,4.0,0,4,1,2.0,2,24618.0,0
200714,50.0,1,1,6.0,3,2,3,3.0,4,3.0,1,1.0,0,5,0,2.0,0,32399.0,0
202496,45.0,1,3,7.0,3,1,4,4.0,1,5.0,1,7.0,1,2,0,1.0,2,24132.0,0
200963,38.0,1,3,8.0,2,1,2,3.0,1,5.0,1,4.0,0,4,0,1.0,2,21893.0,0
204571,30.0,1,1,14.0,3,1,4,5.0,0,3.0,1,8.0,0,5,1,2.0,1,21210.0,0
200426,30.0,0,1,8.0,3,1,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0,0
201270,34.0,1,3,9.0,2,1,2,5.0,1,3.0,2,6.0,0,1,1,0.0,2,21029.0,0
201038,48.0,1,3,13.0,3,2,3,3.0,1,5.0,1,5.0,0,4,1,1.0,2,20486.0,0
202304,34.0,1,3,15.0,2,1,3,3.0,1,3.0,1,2.0,0,1,0,0.0,2,20714.0,0
200089,46.0,1,3,15.0,3,2,3,4.0,3,3.0,3,2.0,0,5,0,1.0,3,24619.0,1
201321,47.0,1,1,15.0,2,1,3,3.0,0,3.0,2,5.0,0,3,1,0.0,1,17105.0,0
201075,32.0,1,1,16.0,3,2,1,3.0,3,3.0,3,3.0,0,1,0,0.0,3,26244.0,0
203613,28.0,1,1,15.0,3,1,3,2.0,0,3.0,1,2.0,0,4,0,1.0,1,22195.0,0
202741,36.0,1,3,23.0,3,2,4,4.0,3,4.0,0,2.0,0,2,1,3.0,3,26698.0,0
202287,36.0,0,1,24.0,2,2,3,3.0,1,3.0,3,3.0,0,3,0,1.0,2,22779.0,0
202338,28.0,1,1,25.0,3,2,3,4.0,0,5.0,1,2.0,0,3,1,1.0,1,18196.0,0
203578,36.0,1,1,14.0,2,2,4,5.0,0,3.0,1,3.0,0,3,1,1.0,1,21368.0,0
201300,34.0,1,3,14.0,1,2,3,1.0,1,3.0,1,2.0,0,1,0,2.0,2,21799.0,0
204291,37.0,1,1,9.0,2,1,4,4.0,0,3.0,1,6.0,0,5,1,1.0,1,21221.0,0
204683,27.0,0,1,7.0,3,1,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,20685.0,0
200817,36.0,0,1,24.0,2,2,3,3.0,1,3.0,3,3.0,0,3,1,0.0,2,22779.0,0
202969,25.0,1,3,10.0,2,1,4,4.0,1,3.0,3,2.0,0,2,1,1.0,2,23255.0,1
203502,35.0,1,3,31.0,3,1,3,5.0,1,4.0,3,2.0,1,5,1,1.0,2,23277.0,1
204448,54.0,1,1,14.0,2,2,3,2.0,4,3.0,1,5.0,0,1,0,2.0,0,33492.0,0
200052,44.0,1,3,6.0,3,1,3,3.0,1,5.0,1,6.0,1,2,0,0.0,2,20454.0,0
200890,54.0,0,1,6.0,2,1,2,3.0,3,3.0,1,1.0,0,5,1,1.0,3,25502.0,0
202241,54.0,1,3,8.0,2,1,2,4.0,3,3.0,1,7.0,0,5,1,1.0,3,25686.0,0
204862,31.0,1,1,9.0,2,2,4,4.0,0,4.0,2,3.0,0,3,0,1.0,1,30594.0,1
201256,38.0,0,1,8.0,3,1,3,4.0,0,4.0,1,5.0,0,3,0,0.0,1,17468.0,0
200769,26.0,0,1,6.0,3,1,3,4.0,0,3.0,1,2.0,0,2,1,0.0,1,17007.0,0
201557,51.0,1,1,15.0,2,2,3,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17075.0,0
204483,37.0,0,3,15.0,2,2,4,5.0,3,5.0,3,3.0,0,1,0,1.0,3,26265.0,0
204315,57.0,0,3,13.0,2,1,3,2.0,4,5.0,1,2.0,0,3,1,1.0,0,31890.0,0
201455,40.0,1,1,8.0,2,2,2,4.0,0,3.0,2,3.0,0,5,0,1.0,1,17809.0,0
202122,37.0,0,3,25.0,3,2,2,3.0,3,4.0,3,2.0,1,5,0,0.0,3,22642.0,0
201183,36.0,1,1,9.0,2,2,3,1.0,1,5.0,1,7.0,0,1,1,2.0,2,21842.0,0
202586,39.0,1,1,10.0,1,1,3,4.0,1,3.0,2,5.0,1,5,0,1.0,2,4678.0,0
202233,34.0,1,3,16.0,2,1,2,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17220.0,0
204643,36.0,1,1,32.0,3,1,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,29066.0,0
200432,34.0,1,1,8.0,2,2,3,4.0,0,3.0,1,4.0,0,5,1,0.0,1,17768.0,0
201472,37.0,1,1,8.0,2,2,3,4.0,0,3.0,2,7.0,1,3,0,2.0,1,17090.0,1
203340,32.0,1,1,31.0,3,0,4,5.0,1,5.0,3,3.0,0,5,0,3.0,2,25490.0,0
203125,39.0,1,1,7.0,1,1,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,32260.0,0
204300,38.0,1,1,21.0,2,1,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,21712.0,0
201638,38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,1,0,1.0,2,23686.0,0
202059,29.0,1,1,6.0,2,1,2,4.0,0,5.0,1,2.0,1,1,0,0.0,1,17319.0,1
204824,24.0,0,3,8.0,2,1,3,4.0,0,4.0,2,3.0,1,5,1,2.0,1,19901.0,1
203353,20.0,1,1,32.0,2,1,3,2.0,0,3.0,3,3.0,1,5,1,1.0,1,21672.0,0
201097,24.0,1,1,27.0,1,2,2,4.0,0,5.0,1,1.0,0,3,0,0.0,1,17296.0,0
200763,34.0,1,3,16.0,2,1,2,3.0,0,3.0,0,2.0,1,2,0,1.0,1,17220.0,0
204354,35.0,0,2,30.0,2,1,3,4.0,3,5.0,1,2.0,1,3,1,1.0,3,28628.0,1
203253,29.0,1,1,10.0,3,1,4,4.0,3,4.0,1,2.0,0,4,0,1.0,3,26333.0,0
203301,45.0,1,1,17.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,3.0,1,21614.0,1
203108,37.0,1,1,21.0,2,2,4,4.0,1,3.0,0,2.0,1,5,1,3.0,2,25264.0,0
202485,28.0,1,1,9.0,2,1,3,4.0,0,5.0,1,3.0,0,3,0,2.0,1,21019.0,0
202128,44.0,1,1,15.0,2,2,3,3.0,0,5.0,1,2.0,1,3,1,0.0,1,17559.0,0
203689,25.0,0,2,17.0,3,2,3,4.0,0,3.0,1,2.0,0,4,1,2.0,1,20823.0,0
204014,38.0,1,2,13.0,2,2,4,4.0,0,5.0,1,6.0,1,1,0,3.0,1,20751.0,1
200154,32.0,0,3,14.0,3,0,2,3.0,3,3.0,3,2.0,0,4,1,1.0,3,23998.0,0
202112,38.0,1,3,15.0,3,2,3,4.0,0,4.0,1,1.0,0,4,0,2.0,1,17899.0,0
202697,43.0,1,1,24.0,2,0,3,3.0,1,5.0,3,5.0,1,2,0,1.0,2,25223.0,0
203321,47.0,1,1,9.0,1,2,3,4.0,1,3.0,1,4.0,0,2,1,1.0,2,26057.0,0
202812,41.0,1,3,29.0,3,2,4,5.0,1,3.0,0,4.0,1,3,1,2.0,2,25058.0,1
202990,30.0,1,3,17.0,2,2,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21320.0,0
200592,47.0,1,1,8.0,2,1,2,3.0,4,3.0,0,2.0,1,4,1,0.0,0,31752.0,0
201172,29.0,1,3,16.0,3,2,2,4.0,1,3.0,2,1.0,0,4,1,0.0,2,20869.0,0
204490,28.0,0,3,15.0,3,2,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,23020.0,0
204338,58.0,1,3,36.0,3,2,3,5.0,4,3.0,1,5.0,0,3,1,1.0,0,32796.0,0
200704,35.0,1,3,9.0,2,2,3,3.0,3,3.0,1,7.0,0,5,0,1.0,3,22823.0,0
204503,30.0,1,1,7.0,2,1,3,5.0,0,5.0,1,3.0,1,1,0,1.0,1,20997.0,1
203216,57.0,0,1,16.0,3,1,4,4.0,0,3.0,0,4.0,0,2,0,1.0,1,21620.0,0
202822,35.0,0,3,26.0,3,2,4,3.0,1,3.0,3,2.0,1,2,1,3.0,2,23982.0,1
204088,46.0,1,3,11.0,2,1,2,4.0,1,5.0,1,6.0,1,4,0,1.0,2,23684.0,0
204690,21.0,0,3,16.0,3,1,3,4.0,0,3.0,2,3.0,1,4,1,1.0,1,21001.0,1
200861,46.0,1,3,8.0,3,1,3,3.0,4,5.0,0,1.0,0,2,1,0.0,0,32048.0,0
203723,45.0,0,1,7.0,3,2,3,4.0,0,4.0,1,3.0,1,3,1,2.0,1,21020.0,1
201902,34.0,1,1,8.0,2,2,3,4.0,0,3.0,1,4.0,0,5,1,2.0,1,17768.0,0
200006,59.0,1,1,9.0,3,1,2,2.0,0,5.0,0,5.0,1,2,1,1.0,1,17670.0,0
203003,39.0,1,1,9.0,3,2,4,4.0,0,3.0,0,8.0,1,4,0,1.0,1,21735.0,0
203073,29.0,1,2,15.0,3,2,4,5.0,0,3.0,1,3.0,0,2,0,2.0,1,23614.0,0
201240,39.0,0,1,6.0,2,2,3,3.0,1,3.0,1,2.0,1,5,1,2.0,2,21472.0,0
203337,30.0,1,1,7.0,2,1,4,4.0,0,3.0,1,3.0,0,2,0,3.0,1,22438.0,0
203241,27.0,1,1,28.0,3,2,3,4.0,0,3.0,1,3.0,0,5,1,2.0,1,21055.0,1
202573,50.0,1,1,27.0,3,1,4,4.0,1,5.0,0,3.0,0,2,1,3.0,2,25245.0,0
200701,53.0,1,3,8.0,3,2,2,3.0,4,3.0,1,7.0,0,3,1,0.0,0,29852.0,0
202748,40.0,1,1,7.0,3,2,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0,0
203297,20.0,1,1,16.0,2,2,3,4.0,0,5.0,2,3.0,0,3,0,1.0,1,21230.0,0
200492,48.0,1,1,6.0,2,1,2,4.0,4,5.0,0,1.0,0,4,0,1.0,0,30402.0,0
201581,34.0,0,1,13.0,2,2,3,5.0,1,3.0,2,2.0,1,5,1,0.0,2,21074.0,1
203359,22.0,0,1,17.0,2,1,3,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21303.0,1
202997,41.0,1,1,9.0,3,1,3,5.0,0,3.0,2,2.0,1,3,1,2.0,1,21020.0,0
200421,29.0,1,1,31.0,1,1,3,4.0,0,4.0,0,6.0,0,3,0,2.0,1,17546.0,1
200524,34.0,1,1,15.0,3,0,2,4.0,3,4.0,3,2.0,0,2,1,1.0,3,23621.0,0
204218,40.0,1,1,7.0,3,2,3,2.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0,0
202507,60.0,1,3,32.0,2,0,3,4.0,3,5.0,3,2.0,0,3,1,1.0,3,26315.0,0
201105,33.0,1,3,14.0,2,2,2,3.0,1,5.0,1,3.0,0,5,1,0.0,2,21392.0,0
200595,58.0,1,1,8.0,2,2,2,3.0,2,4.0,2,1.0,1,3,1,1.0,4,34246.0,1
201417,31.0,1,3,8.0,2,2,2,3.0,0,3.0,1,1.0,0,4,1,0.0,1,18067.0,0
204044,44.0,0,1,35.0,3,1,4,2.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0,0
204764,33.0,0,3,9.0,2,1,4,4.0,0,5.0,1,3.0,0,3,1,1.0,1,21505.0,0
202447,34.0,0,1,10.0,2,1,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,21587.0,0
202995,40.0,1,2,10.0,2,1,3,3.0,1,4.0,0,2.0,0,2,1,1.0,2,25067.0,0
201488,53.0,1,3,8.0,2,1,3,4.0,4,3.0,1,3.0,0,3,0,0.0,0,30427.0,0
201821,32.0,1,1,8.0,3,1,3,3.0,0,4.0,1,2.0,0,4,0,1.0,1,17370.0,0
203404,42.0,0,3,7.0,3,1,4,4.0,1,5.0,1,2.0,0,3,0,2.0,2,22781.0,0
200508,35.0,1,1,12.0,2,2,2,5.0,1,3.0,3,2.0,0,5,1,0.0,2,21646.0,0
200162,28.0,1,1,27.0,3,2,2,3.0,0,3.0,0,2.0,0,2,0,0.0,1,17713.0,0
202871,61.0,0,3,35.0,3,1,4,5.0,3,5.0,0,6.0,0,2,1,1.0,3,28944.0,0
201273,22.0,1,1,14.0,3,1,3,3.0,0,5.0,1,2.0,1,3,0,1.0,1,17398.0,1
200516,23.0,1,1,10.0,3,2,2,2.0,0,5.0,0,3.0,0,4,0,1.0,1,17819.0,0
204137,39.0,1,3,10.0,2,2,4,4.0,3,3.0,1,2.0,0,1,1,2.0,3,29287.0,0
201282,33.0,1,1,14.0,2,2,2,1.0,0,5.0,1,7.0,0,3,1,1.0,1,18143.0,0
201288,35.0,0,1,8.0,3,2,2,3.0,1,3.0,1,3.0,0,3,0,1.0,2,20762.0,0
203250,53.0,1,1,14.0,2,2,3,4.0,3,4.0,2,2.0,0,3,1,2.0,3,29123.0,0
201786,49.0,1,1,6.0,1,1,2,4.0,4,3.0,2,1.0,1,3,0,0.0,0,28964.0,0
202079,43.0,1,1,20.0,2,2,3,3.0,4,5.0,1,7.0,0,5,1,1.0,0,32159.0,0
204424,55.0,1,2,26.0,3,2,3,4.0,3,4.0,1,4.0,0,3,1,2.0,3,29403.0,0
204647,27.0,1,1,9.0,3,2,3,2.0,1,3.0,1,3.0,0,3,1,2.0,2,24150.0,0
203930,33.0,1,1,12.0,2,2,4,2.0,0,4.0,1,2.0,1,1,1,3.0,1,21976.0,0
200590,33.0,1,1,13.0,3,2,2,3.0,3,3.0,0,1.0,0,4,0,0.0,3,26691.0,0
203391,53.0,1,3,12.0,2,2,4,4.0,3,4.0,3,2.0,1,4,1,2.0,3,27124.0,1
204611,30.0,0,3,27.0,1,1,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,20835.0,0
202693,46.0,0,1,14.0,2,2,4,3.0,1,3.0,0,6.0,0,2,0,3.0,2,25112.0,0
201333,46.0,1,3,16.0,2,1,3,3.0,3,4.0,1,6.0,0,1,0,2.0,3,22314.0,1
204820,35.0,1,1,14.0,2,2,4,4.0,1,3.0,1,3.0,0,3,0,1.0,2,21263.0,1
201031,46.0,1,3,15.0,3,2,2,3.0,3,3.0,1,5.0,0,3,0,1.0,3,25096.0,1
201927,18.0,0,3,11.0,3,2,3,3.0,0,4.0,2,2.0,1,4,1,0.0,1,16878.0,1
201205,32.0,1,1,8.0,2,2,3,3.0,0,4.0,2,2.0,0,3,1,1.0,1,16393.0,1
200856,20.0,1,1,9.0,2,2,2,4.0,0,3.0,2,2.0,0,3,0,1.0,1,18033.0,0
202007,27.0,0,1,16.0,2,2,2,3.0,3,5.0,1,2.0,0,3,0,1.0,3,23793.0,0
203657,24.0,1,3,14.0,2,2,3,4.0,0,3.0,1,3.0,1,1,1,1.0,1,20953.0,1
201855,30.0,0,1,10.0,1,2,2,3.0,0,3.0,2,1.0,1,4,1,0.0,1,17285.0,1
201140,44.0,1,1,13.0,3,1,2,3.0,2,3.0,1,1.0,1,4,1,1.0,4,34049.0,0
202254,38.0,1,1,23.0,2,1,3,4.0,3,3.0,1,1.0,0,1,1,2.0,3,23823.0,0
202176,40.0,0,3,30.0,2,0,3,1.0,4,4.0,3,5.0,1,3,1,0.0,0,28194.0,1
204297,23.0,1,1,18.0,3,1,3,4.0,0,4.0,1,3.0,0,1,1,2.0,1,20922.0,0
201367,27.0,1,1,8.0,1,2,2,3.0,0,4.0,1,2.0,0,4,1,1.0,1,17226.0,0
200173,30.0,0,1,15.0,3,2,3,3.0,1,5.0,1,2.0,0,2,0,1.0,2,18072.0,0
200357,21.0,0,3,6.0,1,1,2,4.0,0,4.0,2,2.0,1,5,1,1.0,1,17174.0,1
202686,42.0,1,1,26.0,2,2,3,4.0,1,5.0,1,4.0,0,2,1,1.0,2,21750.0,0
204135,34.0,1,1,11.0,3,1,3,5.0,0,4.0,1,8.0,0,4,0,2.0,1,21300.0,0
200192,35.0,1,1,29.0,2,2,2,4.0,1,3.0,0,4.0,1,4,1,1.0,2,20916.0,1
200694,33.0,1,1,6.0,2,1,2,4.0,1,3.0,3,1.0,0,4,0,0.0,2,21949.0,0
200697,29.0,0,3,26.0,1,1,2,3.0,0,3.0,0,2.0,0,3,0,1.0,1,17157.0,0
202152,32.0,0,1,6.0,2,1,3,4.0,0,4.0,1,7.0,0,3,0,2.0,1,17332.0,0
203403,41.0,1,1,9.0,2,2,4,4.0,1,3.0,3,3.0,0,3,1,3.0,2,23339.0,0
200353,37.0,1,1,12.0,3,2,2,2.0,1,5.0,1,5.0,1,3,1,1.0,2,20974.0,0
201478,38.0,0,1,29.0,2,2,2,4.0,3,3.0,3,1.0,0,3,1,0.0,3,24526.0,0
202825,31.0,1,3,9.0,1,2,4,4.0,0,4.0,0,3.0,0,3,1,3.0,1,21154.0,0
202110,24.0,0,1,10.0,2,2,2,4.0,0,3.0,1,1.0,0,3,0,1.0,1,18162.0,0
200228,35.0,0,3,6.0,3,0,3,3.0,3,3.0,3,2.0,0,5,1,0.0,3,23789.0,0
202706,33.0,1,1,9.0,1,2,3,5.0,1,5.0,2,6.0,0,4,0,2.0,2,20854.0,0
201702,59.0,1,2,12.0,3,2,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17267.0,0
203549,34.0,1,3,15.0,2,2,3,4.0,1,5.0,1,4.0,0,5,1,1.0,2,25070.0,0
203165,51.0,1,1,31.0,2,2,4,4.0,4,3.0,0,5.0,1,4,0,1.0,0,32651.0,0
200573,26.0,1,3,14.0,1,2,2,4.0,1,5.0,2,7.0,0,3,1,1.0,2,20326.0,1
201781,45.0,0,1,13.0,2,2,3,3.0,3,5.0,1,2.0,0,1,1,0.0,3,20210.0,0
200014,28.0,1,1,30.0,2,2,2,4.0,0,3.0,2,6.0,1,2,0,0.0,1,17028.0,1
204737,30.0,0,1,17.0,2,1,4,4.0,0,4.0,1,2.0,0,5,0,1.0,1,21969.0,0
202527,39.0,0,1,13.0,3,1,4,6.0,1,3.0,1,2.0,1,2,0,3.0,2,24007.0,0
200868,28.0,1,1,25.0,3,2,3,4.0,0,5.0,0,2.0,0,3,1,2.0,1,18196.0,0
202379,19.0,1,3,11.0,2,2,3,3.0,3,4.0,2,1.0,1,4,1,0.0,3,17994.0,1
202782,31.0,1,3,12.0,3,1,2,5.0,1,3.0,1,3.0,0,2,0,1.0,2,24796.0,0
203007,26.0,1,3,33.0,3,0,3,4.0,1,3.0,3,3.0,0,4,0,1.0,2,24858.0,0
204476,34.0,1,1,7.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,1.0,1,21364.0,1
201794,30.0,1,1,34.0,3,1,3,3.0,1,3.0,1,2.0,0,3,1,2.0,2,20775.0,0
202597,46.0,1,1,16.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0,0
200846,35.0,1,1,8.0,2,2,2,4.0,3,4.0,1,3.0,0,4,1,0.0,3,25274.0,0
203656,35.0,1,1,26.0,2,1,3,5.0,0,3.0,1,3.0,0,4,1,2.0,1,21607.0,0
204537,31.0,0,1,12.0,2,2,4,5.0,0,3.0,1,2.0,0,5,0,1.0,1,22439.0,0
203396,32.0,0,3,7.0,2,1,3,4.0,0,4.0,2,3.0,1,5,1,2.0,1,20980.0,1
200738,39.0,1,1,6.0,2,1,3,4.0,4,3.0,0,2.0,0,3,0,1.0,0,27742.0,0
202521,46.0,1,1,13.0,2,2,3,4.0,3,5.0,0,6.0,1,3,0,1.0,3,31923.0,0
203213,27.0,0,1,7.0,3,1,4,5.0,0,3.0,1,3.0,0,2,1,1.0,1,20685.0,0
204887,36.0,1,1,14.0,2,2,4,4.0,0,4.0,3,3.0,1,3,1,2.0,1,24041.0,1
203714,35.0,1,3,10.0,2,0,3,6.0,1,3.0,3,7.0,0,1,1,1.0,2,24707.0,0
204589,32.0,1,3,14.0,2,2,3,5.0,0,3.0,1,5.0,0,4,1,2.0,1,21007.0,0
202213,59.0,1,1,8.0,2,1,3,4.0,4,3.0,2,4.0,1,5,1,0.0,0,28726.0,0
204074,23.0,1,1,26.0,3,2,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,21001.0,0
200363,33.0,1,3,11.0,3,1,2,3.0,0,3.0,2,2.0,1,2,1,0.0,1,17851.0,1
202515,30.0,1,1,9.0,2,2,4,4.0,0,4.0,0,2.0,0,4,0,1.0,1,21381.0,0
204292,35.0,0,3,26.0,3,2,4,2.0,1,3.0,3,2.0,1,1,0,1.0,2,23982.0,1
201250,29.0,0,1,6.0,2,2,3,1.0,1,3.0,3,1.0,1,3,0,1.0,2,21294.0,0
203602,38.0,1,1,26.0,2,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,24446.0,0
204749,36.0,1,2,15.0,1,2,4,4.0,0,3.0,3,3.0,0,5,0,2.0,1,23001.0,0
203859,34.0,0,1,7.0,3,2,3,5.0,0,3.0,1,3.0,0,3,0,1.0,1,20686.0,0
200731,20.0,1,1,17.0,3,1,3,4.0,0,5.0,2,2.0,1,3,0,1.0,1,17600.0,1
203967,36.0,0,1,18.0,3,2,4,5.0,3,5.0,1,4.0,1,5,1,3.0,3,28562.0,0
200679,31.0,0,3,26.0,3,1,2,3.0,1,3.0,0,2.0,0,2,1,0.0,2,21932.0,0
203204,54.0,0,3,9.0,3,1,3,5.0,3,4.0,0,4.0,0,2,0,2.0,3,26203.0,0
201453,36.0,1,3,17.0,3,1,3,4.0,1,3.0,1,5.0,0,1,1,1.0,2,21652.0,0
204526,29.0,1,3,9.0,3,1,3,4.0,1,4.0,1,3.0,1,3,1,2.0,2,23457.0,0
203984,60.0,0,3,7.0,2,0,3,5.0,1,3.0,3,2.0,0,5,1,1.0,2,24151.0,0
201816,41.0,1,1,12.0,3,2,3,4.0,1,4.0,2,7.0,1,3,1,2.0,2,21032.0,0
204494,36.0,1,3,15.0,2,1,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21250.0,0
200386,37.0,1,1,20.0,2,1,3,3.0,0,5.0,1,2.0,0,4,1,0.0,1,18034.0,0
203922,39.0,0,1,30.0,2,2,3,5.0,3,3.0,3,2.0,0,3,1,1.0,3,28204.0,0
200836,29.0,1,3,29.0,2,1,2,4.0,3,5.0,0,2.0,0,3,0,0.0,3,22336.0,1
202996,57.0,1,1,16.0,3,2,3,4.0,4,3.0,0,2.0,0,4,0,1.0,0,29781.0,0
204652,40.0,1,1,7.0,2,1,4,5.0,4,3.0,1,3.0,0,3,1,1.0,0,31420.0,0
